Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG50,OUT019,1.87167441
FDW20,OUT045,1915.376024
NCO55,OUT049,1893.664007
FDX48,OUT046,2451.470447
FDU48,OUT046,2137.792873
FDR48,OUT019,602.0832087
FDK27,OUT013,2024.563917
FDT35,OUT013,2643.791577
FDN12,OUT049,1903.109852
NCE31,OUT019,1.87167441
FDL21,OUT017,924.3579173
FDV56,OUT017,1863.960751
FDR16,OUT017,3407.700198
NCP41,OUT049,1890.315207
FDJ27,OUT013,1725.599899
FDA07,OUT017,2089.133926
FDK55,OUT049,1605.161056
FDM33,OUT049,3489.219765
FDY46,OUT046,2913.670575
FDD36,OUT046,1924.510654
FDB12,OUT027,3146.706771
FDF28,OUT019,227.4837907
NCE07,OUT019,476.4388765
FDW50,OUT027,4051.12576
NCW18,OUT017,3720.88875
NCJ17,OUT019,1.87167441
DRZ24,OUT010,122.3226503
FDS07,OUT035,2030.207336
NCW05,OUT010,1.87167441
FDZ22,OUT018,1166.071414
FDK02,OUT046,1929.252166
FDZ45,OUT027,4501.434932
FDL25,OUT046,1543.702659
FDS08,OUT045,2682.71157
NCZ42,OUT027,5057.896192
FDX57,OUT035,1772.183895
FDF21,OUT046,2954.611152
FDJ56,OUT018,1385.487856
FDX10,OUT013,790.7385765
DRG48,OUT035,2460.009043
DRN37,OUT046,2632.354245
NCY41,OUT018,477.2682231
FDN28,OUT045,1649.788472
FDE34,OUT045,2766.022614
FDR10,OUT045,2512.815038
FDC32,OUT017,1665.014597
DRG13,OUT046,2589.983779
FDP59,OUT049,1833.194008
NCT53,OUT010,774.4749309
FDL57,OUT027,5371.121921
FDN32,OUT010,1051.501594
FDK09,OUT018,3229.546856
FDA52,OUT010,954.4178618
FDC57,OUT049,3096.031793
FDI09,OUT035,3809.50667
NCB07,OUT046,3069.831595
FDP26,OUT035,1859.747428
FDP40,OUT027,3292.406724
FDL15,OUT013,2436.26609
FDV07,OUT046,1831.716588
FDS03,OUT017,1268.02598
FDE50,OUT049,2991.272417
FDQ15,OUT017,1471.713645
FDQ33,OUT010,553.1024008
FDT22,OUT013,1098.659418
DRO35,OUT035,2061.627713
FDJ41,OUT049,4072.322714
FDQ27,OUT035,1885.033582
FDC26,OUT017,1943.019305
NCF43,OUT027,3734.136563
NCR50,OUT035,2574.740463
FDE39,OUT018,1688.741541
FDN49,OUT027,2269.944692
DRG11,OUT035,1920.217427
NCA18,OUT049,2005.987495
FDM36,OUT018,2436.058643
FDW32,OUT017,1561.233266
NCQ18,OUT010,1.87167441
FDX14,OUT027,2780.234841
FDD46,OUT017,2515.134988
FDI34,OUT019,1746.915127
NCJ17,OUT035,1603.680075
FDB52,OUT035,4063.729467
FDV55,OUT018,2032.861449
FDC57,OUT046,2980.763819
FDB29,OUT046,1887.407899
NCO43,OUT035,1816.436095
FDG44,OUT045,923.8453478
FDJ34,OUT045,1978.253956
FDH40,OUT049,1509.507212
NCD07,OUT027,3290.939658
FDB41,OUT017,994.7627839
FDH47,OUT018,1345.977168
DRK37,OUT035,3092.631901
FDM25,OUT019,954.8196264
NCX06,OUT045,2777.950746
NCS05,OUT017,2236.22659
FDS39,OUT045,2204.330821
FDC47,OUT027,4929.843927
FDG20,OUT013,2818.541152
DRL23,OUT017,1854.440551
FDY33,OUT013,2532.897978
NCH18,OUT045,3657.083581
FDX47,OUT035,2607.553552
NCB06,OUT045,2446.136462
FDP36,OUT049,1041.550352
FDW44,OUT018,2438.955598
NCU41,OUT018,2721.212795
NCS17,OUT046,1616.10079
FDD46,OUT035,2609.998662
FDE45,OUT017,2874.042805
FDI09,OUT017,3753.249994
NCJ54,OUT010,1749.824985
NCA29,OUT018,2438.466576
NCN41,OUT027,3445.670789
FDY34,OUT035,2734.175928
NCG55,OUT035,2045.447091
DRM49,OUT046,874.9179113
NCB42,OUT049,1983.109273
FDE58,OUT045,1840.155292
DRJ25,OUT013,993.5225517
FDS47,OUT010,1.87167441
FDY21,OUT049,3166.511013
NCI54,OUT013,1858.919874
FDO24,OUT017,2597.505164
FDY43,OUT035,2800.854505
FDF35,OUT018,1505.938832
NCP29,OUT019,1.87167441
FDN28,OUT027,3145.765904
FDJ50,OUT018,720.9927755
FDQ14,OUT027,3846.497228
FDC37,OUT035,1930.715671
FDN08,OUT046,1937.868676
FDD04,OUT035,2414.326954
FDW34,OUT018,3460.928608
FDP04,OUT017,1268.515002
NCG07,OUT017,3020.646448
NCN14,OUT018,2612.20093
FDJ16,OUT045,1000.984991
NCM42,OUT045,1726.890938
NCF19,OUT046,949.1977767
FDY21,OUT018,2793.084727
FDY19,OUT035,2045.861759
FDV09,OUT045,2312.890841
FDA28,OUT013,2072.616761
FDC38,OUT018,1884.865094
FDL28,OUT045,3463.856983
NCH43,OUT049,3435.447366
NCN53,OUT045,657.2797511
NCW05,OUT017,1884.468217
NCO30,OUT018,2633.649262
FDT04,OUT019,1.87167441
FDB27,OUT018,2786.87615
NCK07,OUT013,2644.806798
NCA53,OUT013,962.5540192
FDB33,OUT018,2267.102978
FDU37,OUT017,1469.831911
FDR13,OUT035,2031.600048
FDE45,OUT049,2877.51904
FDV37,OUT017,3137.748624
FDX44,OUT019,1.87167441
NCL06,OUT017,4074.566035
FDJ28,OUT045,2892.607813
FDX55,OUT049,3459.718299
NCK17,OUT018,557.2676438
FDH52,OUT035,1274.762746
FDN13,OUT027,3130.563326
FDK44,OUT018,2433.65071
FDU16,OUT046,1415.161372
FDZ07,OUT017,1192.768071
NCN06,OUT027,4043.561648
FDH02,OUT010,1.87167441
NCW18,OUT045,3537.610649
FDH57,OUT013,2126.841006
FDV35,OUT045,2389.504285
NCU29,OUT013,2340.575069
NCP02,OUT046,1080.072642
FDN44,OUT013,2569.586066
FDX03,OUT018,610.5510214
FDR11,OUT010,670.1673999
FDA36,OUT046,2876.530642
FDP58,OUT027,4797.991017
FDH31,OUT045,1564.069496
FDH34,OUT035,3061.248701
FDS13,OUT035,4154.1156
FDT01,OUT018,3020.139636
FDY09,OUT049,2851.855395
FDV33,OUT027,5372.55181
NCW29,OUT010,239.3876495
NCN17,OUT045,1608.847894
FDX01,OUT046,1923.117942
FDL03,OUT049,3137.913237
DRL59,OUT049,1112.029572
DRM11,OUT027,5433.999853
FDA43,OUT049,3147.470614
FDZ56,OUT010,827.3064637
FDI44,OUT018,1087.53906
FDB50,OUT013,1401.461258
FDU15,OUT019,1.87167441
NCJ19,OUT019,1.87167441
FDD48,OUT013,1915.063029
NCW42,OUT035,3551.520407
FDL24,OUT017,2818.877694
NCB30,OUT013,3096.01966
FDK25,OUT013,2684.769331
FDW28,OUT049,3129.822926
FDD47,OUT017,2787.457317
FDK16,OUT019,1.87167441
FDW37,OUT046,1561.839369
FDA48,OUT035,3543.88194
FDA14,OUT017,2430.431233
FDV15,OUT013,1728.422499
FDN22,OUT049,3940.958827
NCD55,OUT045,762.4909718
FDY43,OUT013,2670.470443
NCU05,OUT017,1479.352111
FDF10,OUT035,2500.497775
FDR39,OUT018,2608.889307
FDG40,OUT013,747.3900664
FDZ28,OUT019,245.5461465
FDE02,OUT045,1515.075784
FDU60,OUT049,2744.725264
FDM21,OUT013,3949.037005
FDV52,OUT019,96.53457095
NCW06,OUT013,3011.76775
FDX36,OUT035,3607.211717
FDT35,OUT027,4110.692069
NCL19,OUT010,444.0905355
NCD31,OUT046,2595.703334
FDE53,OUT019,1.87167441
FDW58,OUT019,1.87167441
DRF48,OUT046,2919.39013
FDW57,OUT035,2901.738882
DRH13,OUT017,1862.079017
FDT33,OUT013,2668.588709
DRK47,OUT027,4928.414038
FDY22,OUT010,455.0406243
FDC35,OUT019,1409.418465
FDO03,OUT013,3529.659188
FDF24,OUT045,1333.702965
FDF56,OUT018,2558.391353
FDD28,OUT013,1088.198351
FDG53,OUT027,3716.56323
FDO27,OUT019,1.87167441
NCF54,OUT018,2431.768977
FDC20,OUT027,2474.121379
FDU10,OUT046,788.7842675
DRA24,OUT018,2318.0156
FDA02,OUT010,474.570046
FDG10,OUT017,1151.864671
FDW39,OUT010,951.5580841
FDP04,OUT019,1.87167441
NCM55,OUT013,2918.484662
FDG47,OUT045,3895.088578
NCU41,OUT017,3082.583513
NCK31,OUT017,1074.762205
FDZ46,OUT045,1737.352004
FDU13,OUT027,3822.715317
NCF19,OUT045,882.0010808
NCJ43,OUT013,2736.133798
NCJ05,OUT045,2367.152263
FDS04,OUT027,3676.03732
FDX28,OUT010,1.87167441
FDB41,OUT027,2350.358781
FDG53,OUT046,2267.764049
FDL15,OUT010,588.8124446
FDQ08,OUT049,1205.31266
DRN36,OUT013,1657.076766
FDI46,OUT013,3884.803538
FDG16,OUT027,4753.249796
FDV32,OUT013,1164.848972
FDF44,OUT010,297.5240699
FDK04,OUT018,784.774397
NCA41,OUT013,3033.216082
FDD51,OUT017,964.7722954
NCZ53,OUT045,2865.514279
FDP01,OUT027,3860.269918
FDY25,OUT049,2926.098084
FDB17,OUT018,2549.81202
NCV54,OUT018,1683.511008
FDJ32,OUT017,1237.583647
FDA37,OUT049,2115.451205
FDG35,OUT035,2851.278105
NCM05,OUT018,3785.593448
FDG45,OUT046,3285.447393
FDH28,OUT013,830.2492648
NCE18,OUT049,3888.090117
FDH38,OUT045,1852.572447
FDR56,OUT013,3105.577037
FDH17,OUT027,3066.744528
FDD39,OUT049,3454.976788
FDB41,OUT049,1015.397685
NCR53,OUT046,3449.172524
FDX46,OUT017,1163.266604
FDV28,OUT049,842.1523532
FDA08,OUT018,2343.264577
FDH45,OUT017,941.9684283
NCS38,OUT010,34.72194057
FDD40,OUT010,1170.033659
DRM59,OUT035,2578.541108
NCJ43,OUT018,2483.207798
NCN29,OUT013,985.4322406
NCC19,OUT045,2910.707346
FDR56,OUT035,3198.783989
FDZ43,OUT049,3796.236917
FDJ32,OUT010,1.87167441
DRH03,OUT017,1657.376131
NCZ54,OUT035,2725.181928
FDE26,OUT017,2420.459188
FDS03,OUT045,1081.888101
DRZ24,OUT019,145.1136143
FDO48,OUT027,4842.280394
FDW39,OUT049,2835.148574
NCK05,OUT049,1228.190882
NCK30,OUT017,3974.622524
FDT27,OUT018,3337.16601
FDS08,OUT019,971.4892704
NCJ19,OUT049,1135.322462
FDC58,OUT045,785.332016
DRE37,OUT013,2959.877084
FDW02,OUT035,2202.059956
FDJ02,OUT010,529.8095116
FDX09,OUT045,2702.730014
FDT31,OUT010,1090.975106
FDI24,OUT049,2876.61535
FDY09,OUT045,2686.549392
FDV28,OUT045,675.4164611
DRM47,OUT049,3077.480415
FDT52,OUT019,1952.069858
FDI48,OUT018,739.1294855
FDY55,OUT017,4006.494747
FDU48,OUT013,2148.289338
FDN25,OUT045,962.8670142
FDP20,OUT049,2149.73136
FDJ15,OUT013,2920.892595
FDD04,OUT018,1983.83056
FDY58,OUT045,3456.744716
FDR37,OUT018,2597.450196
FDF44,OUT013,2122.099494
FDD32,OUT045,1351.350653
FDR57,OUT017,2569.885431
DRG39,OUT027,2469.417045
FDX15,OUT017,2608.907098
DRN37,OUT045,2540.849439
FDW40,OUT027,3714.607142
FDB32,OUT049,1673.232344
FDM40,OUT018,2028.157114
FDE39,OUT027,3418.577256
DRH49,OUT017,1512.202377
FDT46,OUT049,1042.98024
NCF06,OUT035,4069.86369
FDP07,OUT017,3141.586446
FDC04,OUT013,3706.253319
FDZ32,OUT017,1815.87073
FDD50,OUT045,2599.437704
FDU56,OUT017,2980.23207
FDV34,OUT017,1365.561557
NCY41,OUT013,795.9691098
NCK18,OUT046,2610.94309
DRH25,OUT049,1082.039084
FDT57,OUT046,3649.133899
FDV56,OUT018,1504.019922
FDV12,OUT045,1560.268851
FDN52,OUT017,1601.721998
FDX38,OUT035,1076.268437
FDE47,OUT018,1729.155919
NCO07,OUT013,3292.595058
FDV09,OUT027,3838.895939
FDZ23,OUT019,1075.68527
DRH51,OUT018,1238.432369
NCY54,OUT045,2629.880038
DRG49,OUT013,3790.090562
NCC19,OUT049,3090.312237
NCV53,OUT045,3620.018003
FDZ47,OUT019,1.87167441
NCO26,OUT018,1612.542765
NCP02,OUT045,1042.903612
NCW30,OUT018,3689.413405
NCN55,OUT046,3692.445232
FDB20,OUT010,1.87167441
DRL11,OUT013,2512.427689
DRD60,OUT045,2768.882391
FDW14,OUT010,1.87167441
FDL27,OUT010,1.87167441
FDU09,OUT018,771.0017077
DRH36,OUT027,2759.275531
FDP34,OUT027,3925.97045
FDE04,OUT017,2884.992894
FDZ57,OUT027,3551.860054
FDF02,OUT010,1.87167441
FDG28,OUT045,3679.020936
NCI31,OUT046,742.0869578
FDT43,OUT013,1003.005574
FDU20,OUT046,1974.519586
FDD53,OUT013,883.0807976
FDW15,OUT045,2302.881619
NCT53,OUT045,2498.478973
NCG55,OUT027,3329.057635
FDD48,OUT035,2022.56887
FDG47,OUT049,4101.861358
FDI21,OUT017,1242.777003
FDT27,OUT017,3688.527506
DRO35,OUT013,1939.822985
FDD33,OUT017,3672.835906
FDC04,OUT035,3860.945491
FDY34,OUT013,2615.230977
DRJ49,OUT049,2163.504049
FDE05,OUT049,2388.640046
FDU31,OUT017,3465.310419
NCN19,OUT027,4381.962
FDK56,OUT027,4341.021423
FDK58,OUT017,1810.225528
NCJ42,OUT035,1851.205272
FDZ34,OUT027,4439.572222
FDA52,OUT018,2488.890176
NCR29,OUT013,1065.357307
FDT48,OUT035,3249.281943
DRJ51,OUT019,1706.87824
NCS54,OUT046,2779.935932
FDV01,OUT035,2600.441285
DRG51,OUT027,4027.343849
NCG42,OUT013,2152.616182
FDA51,OUT049,1984.576339
FDV19,OUT010,687.326066
NCT18,OUT045,2775.090969
NCS41,OUT045,2810.311991
FDO03,OUT046,3502.004057
FDL12,OUT010,1.87167441
FDY37,OUT010,456.9595351
FDI58,OUT049,1653.702922
FDT28,OUT018,2111.882825
NCC42,OUT010,384.5614034
FDO01,OUT017,2191.974391
FDJ02,OUT013,2365.824047
FDQ04,OUT018,579.1678212
DRL47,OUT013,2066.897206
FDZ32,OUT035,1912.164293
FDC35,OUT035,3353.026098
FDX14,OUT045,1217.052633
FDZ35,OUT013,1756.079409
FDL14,OUT013,2492.446423
FDO04,OUT049,1119.630861
DRK11,OUT017,2484.240809
FDB44,OUT018,2995.379681
FDZ50,OUT049,2972.758216
FDI12,OUT027,2958.258861
FDU43,OUT017,3727.06015
FDD58,OUT010,1.87167441
FDB27,OUT017,3129.658313
FDB04,OUT018,1206.974814
NCO17,OUT013,1966.916518
FDL12,OUT017,1165.63736
DRJ13,OUT049,2629.541998
FDD57,OUT045,1556.994406
FDW19,OUT035,1971.656248
DRD27,OUT018,1413.144766
FDH27,OUT027,3765.105096
NCW30,OUT027,5407.810009
FDR40,OUT018,1120.841171
FDG05,OUT013,2509.116067
NCY41,OUT019,1.87167441
FDI38,OUT018,2928.24926
FDR20,OUT046,858.7001121
FDE09,OUT017,1897.751884
FDN50,OUT019,1.87167441
DRF27,OUT045,2348.074686
DRF51,OUT013,808.8009323
NCO02,OUT019,1.87167441
FDB51,OUT027,2577.902711
FDJ50,OUT013,1025.394774
FDN52,OUT013,1487.557725
FDX14,OUT013,1364.810347
FDT27,OUT019,1799.74666
FDV10,OUT013,856.8537765
FDU33,OUT046,881.0893115
FDU58,OUT046,2899.371687
NCP42,OUT027,4476.260309
FDL51,OUT027,4744.218618
DRH15,OUT027,2339.934891
FDU16,OUT017,1559.840554
FDW15,OUT017,2471.860832
FDQ44,OUT045,1919.702868
NCI06,OUT027,4264.897001
DRK23,OUT019,2047.723702
FDC28,OUT035,1954.045737
NCY17,OUT019,1.87167441
NCV05,OUT018,2176.153469
FDM34,OUT019,324.1156784
DRD60,OUT027,4304.896711
FDT38,OUT046,1474.727681
FDQ57,OUT018,2051.901848
FDE59,OUT027,2199.954493
NCM43,OUT046,2579.522712
DRI51,OUT049,2779.946286
NCG30,OUT017,2121.984192
NCK54,OUT035,2026.821359
FDQ16,OUT019,1.87167441
FDI36,OUT013,3087.929349
FDX16,OUT027,3816.469563
FDA34,OUT046,2728.045266
FDJ48,OUT018,3523.769363
FDU47,OUT035,2365.258889
FDS39,OUT046,2284.396516
FDD11,OUT046,3839.011697
FDM16,OUT027,2741.627843
FDU56,OUT018,2595.98313
FDQ32,OUT017,2085.296104
DRK35,OUT013,831.6791537
FDA58,OUT049,3682.446364
DRG48,OUT019,483.5139665
FDT59,OUT010,1719.834497
FDQ31,OUT019,1.87167441
FDS51,OUT018,882.8733506
FDW32,OUT027,2932.55804
FDI15,OUT027,5472.043475
NCV30,OUT017,1227.537248
DRG25,OUT049,3013.698793
FDT02,OUT013,744.9821336
FDO33,OUT027,3322.397213
FDP38,OUT035,1115.779125
FDZ45,OUT035,3214.964611
NCA54,OUT027,4265.837868
FDU33,OUT017,982.8718284
FDN58,OUT017,3677.614594
FDI05,OUT045,1248.510188
FDM57,OUT019,1.87167441
NCS42,OUT027,2971.542529
FDB57,OUT045,3339.605362
FDC03,OUT045,2973.585277
FDZ58,OUT013,1993.558207
NCK29,OUT045,1951.123245
NCR53,OUT045,3386.265495
FDE26,OUT027,3770.335629
FDU52,OUT049,2542.393133
FDE41,OUT027,2886.349752
FDU38,OUT018,2693.555885
FDA52,OUT017,2857.410338
FDW46,OUT046,1177.193552
DRI59,OUT035,3602.470206
FDT38,OUT035,1604.169097
FDL33,OUT018,2793.573749
FDQ01,OUT027,5307.792145
FDJ08,OUT046,2973.651552
FDQ47,OUT049,845.4639757
NCZ18,OUT013,3879.046806
FDE29,OUT017,1199.46567
FDF10,OUT027,3788.397985
FDC48,OUT049,1525.687834
FDY58,OUT013,3543.017209
NCX30,OUT010,1943.051584
FDV11,OUT013,2797.129996
FDT46,OUT046,946.3008219
DRD01,OUT019,1.87167441
FDQ11,OUT013,3938.086916
NCM41,OUT017,1658.80602
NCC55,OUT013,790.7013993
FDG45,OUT027,4754.265017
NCQ54,OUT049,2730.915397
FDM34,OUT045,2025.328757
FDD17,OUT019,1828.759105
FDN38,OUT027,5265.458856
FDB53,OUT018,2099.99187
NCL06,OUT035,4136.542266
NCV18,OUT019,1.87167441
FDX25,OUT013,2877.544085
FDB39,OUT046,1031.041754
FDC33,OUT049,3154.582881
NCO14,OUT018,612.4699323
FDA58,OUT027,5084.612235
NCQ02,OUT017,3002.09507
NCR53,OUT017,3582.412595
FDN52,OUT046,1499.939481
FDG26,OUT046,3909.490918
FDE23,OUT027,2357.997247
DRI37,OUT013,1115.366239
DRH37,OUT018,2351.84391
FDO01,OUT035,2212.483846
FDK45,OUT049,1960.757251
FDP23,OUT049,3443.989522
FDM33,OUT035,3531.990985
FDD36,OUT017,2049.171392
FDL56,OUT017,1555.965555
FDT27,OUT010,1778.385585
FDG52,OUT017,968.57294
NCL42,OUT035,3874.229159
DRJ24,OUT046,2897.978975
FDV38,OUT046,996.272577
FDT35,OUT045,2597.555971
FDY51,OUT045,3302.46543
FDC37,OUT017,1848.720996
NCP43,OUT013,2866.631173
FDO33,OUT045,1774.943782
FDW04,OUT018,1848.214183
NCC31,OUT046,2456.211959
FDK22,OUT049,3426.379011
FDJ50,OUT017,1116.680826
FDV13,OUT017,1608.38242
DRL60,OUT017,2507.533698
FDW03,OUT017,1819.219529
FDY27,OUT035,2926.498837
FDB39,OUT027,2466.971935
FDU59,OUT045,2492.796595
FDZ57,OUT049,2181.151737
FDO21,OUT049,3551.571498
FDS43,OUT018,2661.72084
FDU28,OUT010,1110.052682
FDC51,OUT010,144.1856507
FDW16,OUT010,1.87167441
FDP32,OUT010,198.4470723
FDB60,OUT019,1224.245001
NCQ30,OUT046,1957.812765
FDD26,OUT049,2976.069839
FDI44,OUT045,1274.21101
DRH23,OUT046,1042.969887
FDO44,OUT046,1813.128033
FDG04,OUT046,2919.39013
FDM32,OUT027,2998.258572
FDM09,OUT013,2692.37062
FDZ47,OUT013,1681.799544
FDM40,OUT027,3736.544496
FDY48,OUT017,1787.799152
NCM30,OUT045,777.2788821
FDX36,OUT010,1633.663676
DRF03,OUT017,895.2711186
FDN51,OUT049,4047.073737
FDM57,OUT049,1540.438567
FDB35,OUT049,1671.839632
FDY13,OUT027,2803.564908
FDA37,OUT017,2134.853191
NCX53,OUT017,2368.0795
FDD59,OUT018,1132.769303
FDX10,OUT019,1.87167441
FDC03,OUT018,2774.044328
FDW43,OUT035,3619.554517
FDW10,OUT046,2761.347377
FDY14,OUT027,5449.654276
FDV43,OUT045,814.8706597
FDO40,OUT013,2420.122645
FDP46,OUT027,2992.539016
NCE43,OUT019,841.4809175
FDD05,OUT035,2101.101225
FDJ60,OUT010,775.4157977
DRE27,OUT018,1348.347924
FDO11,OUT035,3968.527468
DRG11,OUT027,3226.706192
FDK33,OUT010,1476.598967
DRM23,OUT045,2607.001816
FDJ02,OUT027,3779.818652
NCZ05,OUT045,1662.657471
NCL30,OUT013,2075.439362
FDZ19,OUT018,2469.360754
FDM45,OUT049,2060.700761
FDO36,OUT046,2794.649488
NCK31,OUT045,895.7737701
DRJ37,OUT045,2363.351618
FDP24,OUT018,1695.853808
FDF46,OUT013,1916.003896
FDX46,OUT019,1.87167441
NCL18,OUT045,2939.756967
FDJ26,OUT013,3310.694591
FDJ07,OUT045,1814.45447
FDY15,OUT013,2487.667734
DRG01,OUT045,1240.3827
FDF58,OUT045,1098.594922
FDZ14,OUT019,164.1540141
FDP31,OUT049,1271.991237
FDH45,OUT013,876.4203754
FDA09,OUT010,953.4026407
FDW31,OUT035,3224.484811
FDA57,OUT046,832.5846224
NCE55,OUT035,2910.807237
FDC17,OUT019,1464.168909
FDC59,OUT013,1192.957727
FDA22,OUT013,2670.018598
FDK52,OUT035,3601.00314
NCM26,OUT046,2426.710492
NCT53,OUT035,2763.751749
FDW45,OUT018,2108.60838
NCI18,OUT035,3567.663852
FDE38,OUT018,2323.697978
FDF08,OUT019,1.87167441
FDY58,OUT010,1686.984231
FDF58,OUT019,1.87167441
FDX39,OUT017,3339.591733
FDB44,OUT049,3350.217412
FDF28,OUT013,2072.164916
FDE39,OUT013,1944.527319
FDT37,OUT018,3595.115096
FDZ45,OUT017,3181.586156
FDO40,OUT035,2543.357263
FDM57,OUT027,2911.146884
DRG36,OUT017,2792.68785
FDY36,OUT010,1.87167441
DRL60,OUT027,3858.840029
FDS25,OUT019,11.83081596
DRF49,OUT027,3292.369547
FDP16,OUT045,3681.391691
FDS60,OUT049,2924.21635
FDU15,OUT027,2232.841937
FDK43,OUT046,2054.48183
FDN25,OUT046,1078.67993
FDE53,OUT049,1832.667809
FDB22,OUT013,2495.343377
FDE39,OUT017,2045.822593
FDX35,OUT035,3630.993628
NCG54,OUT049,2758.986975
FDH27,OUT035,2470.055442
NCK42,OUT013,3349.264412
FDS25,OUT049,1888.359119
FDI10,OUT018,2443.208087
FDU35,OUT035,1821.703806
FDI04,OUT017,3182.075178
DRK23,OUT035,3985.61178
FDB53,OUT019,545.4138543
FDY02,OUT049,4075.634337
FDM60,OUT035,961.5370164
NCJ31,OUT010,1829.26103
DRP35,OUT017,2146.70697
NCQ30,OUT018,1728.252229
DRL11,OUT010,669.2637102
FDU01,OUT013,2911.335218
FDR39,OUT035,2969.321148
FDO08,OUT046,2610.002223
FDC02,OUT045,3903.705088
NCZ29,OUT035,2207.290489
FDF29,OUT010,275.1348705
FDZ23,OUT017,3014.512225
NCU53,OUT018,2330.847423
NCW30,OUT013,3959.498072
NCM26,OUT027,3899.817783
FDV50,OUT027,3442.811012
FDW15,OUT049,2426.720846
FDI35,OUT027,4302.036934
FDO11,OUT017,3896.542015
FDN48,OUT046,1563.721103
NCA17,OUT049,2476.277933
NCN54,OUT013,1401.95028
FDP22,OUT013,980.616375
NCB54,OUT035,2190.094646
FDD08,OUT045,709.659439
DRM48,OUT010,1.87167441
FDG41,OUT027,3267.646769
FDE44,OUT027,2387.498713
FDE26,OUT035,2445.258309
NCS38,OUT013,1886.465253
NCJ54,OUT018,3272.858189
FDI40,OUT019,1.87167441
FDN45,OUT018,3186.2727
FDU43,OUT046,3669.604188
FDI04,OUT010,1227.606704
NCC07,OUT018,1478.808122
NCC07,OUT019,1.87167441
NCD18,OUT045,3478.155871
FDU55,OUT035,4083.184534
FDX59,OUT035,889.213239
FDR52,OUT049,3060.321749
NCP17,OUT013,1174.369172
FDQ32,OUT045,1917.74678
NCT17,OUT049,3020.81106
FDO10,OUT049,1158.200683
FDE32,OUT049,854.9469985
FDN44,OUT045,2431.837574
FDH02,OUT035,1655.533564
FDK60,OUT013,1683.26661
FDS24,OUT019,1.87167441
FDL03,OUT010,1237.164081
FDB46,OUT027,4730.445929
FDO48,OUT049,3515.898631
FDZ39,OUT049,1810.804808
FDT02,OUT027,2193.294071
FDC50,OUT013,1624.678345
FDP39,OUT035,1121.950526
DRG15,OUT018,836.176041
FDP10,OUT018,1466.879989
FDF53,OUT027,4290.145978
FDN34,OUT045,2606.587148
FDK02,OUT045,1896.372802
FDC23,OUT045,2691.742748
FDJ10,OUT019,433.0903665
FDE53,OUT035,1915.475916
FDR25,OUT035,4197.012265
FDW50,OUT046,2609.476024
FDS09,OUT049,1067.288351
FDW49,OUT010,949.6019962
FDU51,OUT046,2795.175687
FDF28,OUT018,1780.631917
NCY30,OUT018,2546.952242
FDD44,OUT045,3878.493288
FDX09,OUT017,2871.709227
NCF30,OUT013,2069.756983
FDZ50,OUT019,1079.071247
FDW37,OUT013,1545.167946
FDD11,OUT049,3970.008448
DRH39,OUT018,1058.000416
FDA36,OUT049,2966.060617
NCG43,OUT049,1654.191944
FDF02,OUT035,1867.874916
FDP57,OUT027,3147.195793
NCE42,OUT017,3653.269307
NCR38,OUT027,5305.947588
FDP03,OUT019,216.533702
FDO51,OUT035,990.0976161
NCQ42,OUT046,2076.871029
NCM41,OUT046,1544.154504
FDH48,OUT027,2906.331018
DRF60,OUT046,3620.987967
FDJ27,OUT035,1835.965517
FDQ14,OUT013,2425.353179
FDN27,OUT017,2031.560881
NCQ02,OUT046,2937.489663
FDJ33,OUT049,2117.859137
FDP07,OUT027,4492.892776
DRE01,OUT049,3781.938029
FDU36,OUT045,1598.87585
FDL28,OUT017,3605.668308
NCX53,OUT046,2259.147539
FDZ39,OUT013,1751.789743
NCP42,OUT013,3062.265704
FDJ14,OUT035,1547.53692
FDK04,OUT049,1123.883351
NCC19,OUT017,3118.293557
FDS09,OUT018,716.7402861
FDZ02,OUT046,1665.131679
FDD35,OUT018,1712.560629
NCY42,OUT017,2397.129122
FDB05,OUT045,3701.372958
FDF20,OUT035,3177.335656
NCO41,OUT018,1369.307234
FDC40,OUT027,2826.894974
FDV58,OUT045,2993.114699
FDZ57,OUT045,2022.995178
DRM35,OUT046,2805.636754
DRN36,OUT018,1325.50688
FDQ13,OUT046,1442.32926
DRO35,OUT010,53.76234034
NCD43,OUT035,1877.846961
FDA51,OUT018,1611.150053
NCX17,OUT027,5020.793436
NCZ17,OUT049,896.4137748
FDR11,OUT027,3973.082427
FDW34,OUT049,3805.757117
FDN50,OUT017,1661.665798
FDS09,OUT046,957.7399326
FDS48,OUT018,2136.190936
FDL44,OUT049,2661.451398
DRF48,OUT018,2659.801929
FDA14,OUT018,2091.938736
NCD30,OUT049,1713.194877
FDI16,OUT017,1073.295139
NCG06,OUT035,4082.280844
DRZ24,OUT035,2107.309802
NCS17,OUT045,1528.885651
FDB37,OUT045,3618.099092
FDE10,OUT035,2244.84509
FDC57,OUT045,2910.707346
FDM12,OUT018,2664.54344
FDE24,OUT049,2341.039047
FDW22,OUT045,3311.496608
DRD01,OUT027,2453.162069
NCZ18,OUT027,5320.209299
FDN49,OUT045,755.3787047
FDR22,OUT035,2003.076625
FDV08,OUT019,1.87167441
FDY39,OUT046,2890.377686
FDV36,OUT049,2129.712916
FDO60,OUT045,814.8706597
FDU04,OUT027,3439.499389
